Id,MlsNumber,Price,Address,PhotoURL,PropertyURL,PropertyType,Description,AgentName,AgentURL
26608617,W8132896,"$699,900","25 BRIAR PATH|Brampton, Ontario L6T2A2",https://cdn.realtor.ca/listings/TS638457747709030000/reb82/highres/6/w8132896_1.jpg,https://www.realtor.ca/real-estate/26608617/25-briar-path-brampton-avondale,Single Family,"A Beautiful END UNIT condo townhome 3+1 BEDS, 2 BATHS, fully upgraded with A separate dining, a large living area, walk-out to backyard, upgraded kitchen. Second floor has a large master bedroom, good size 2nd and 3rd bedroom. Basement has a great size rec room. Close to Bramalea City centre, transit, highways, all other amenities. (34741513)",KAWALJIT KAUR DHILLON,https://www.realtor.ca/agent/2082698/kawaljit-kaur-dhillon-11775-bramalea-rd-201-brampton-ontario-l6r3z4
26587971,W8118046,"$699,900","16 LAURIER CRT|Brampton, Ontario L6Z1J5",https://cdn.realtor.ca/listings/TS638453363280870000/reb82/highres/6/w8118046_1.jpg,https://www.realtor.ca/real-estate/26587971/16-laurier-crt-brampton-heart-lake-east,Single Family,"Well-Maintained And Updated Home In The Prestigious Area Of Heart Lake, Laminate On Main Floor.  Spacious Living Room & Dining Room Area. Walkout To Backyard From Kitchen, 3 Spacious Bedrooms With Updated Double Sink Washroom, Basement Is Finished Being Used As A Recreation Room. Fully Fenced Private Backyard.**** EXTRAS **** !! No Maintenance Fee!! No Sidewalk !! Child Safe Court !! Great Location, Close To Public Transit, Easy Access To Highway 410, Schools, Trinity Common, Library, Recreation Centre, Grocery Stores, Hospital. (34706017)",GURNAM SINGH PANESAR,https://www.realtor.ca/agent/1596139/gurnam-singh-panesar-1140-burnhamthorpe-rd-w-141-a-mississauga-ontario-l5c4e9
26512854,W8066732,"$699,900","71 ASHTON CRES|Brampton, Ontario L6S3J9",https://cdn.realtor.ca/listings/TS638435068395500000/reb82/highres/2/w8066732_1.jpg,https://www.realtor.ca/real-estate/26512854/71-ashton-cres-brampton-central-park,Single Family,"Location! Location! Location!!! Absolutely Gorgeous Townhouse With Finished Basement &  W/O To Backyard. Located On A Quiet Court End Of Complex. A Dream Kitchen, Boasting Stainless Steel Appliances, Balances style with Convenience, Lots Of Cabinets And Quartz Counter Top. Living & Dining with Pot Lights and open layout create a welcoming ambiance, accentuated by abundant Natural Light.  Three Good Size Bedrooms And 2 Full Bathrooms. Finished Basement can be used as REC Room or Home Office for Professionals. Walk To Schools, Transit & Shopping. Close To Major Transportation Routes, Hospital & Ravine With Bicycle Path. Walkout From Living Room To Fully Fenced Yard & Patio For Convenient Entertaining & BBQs. A Great Home Not To Be Missed !!!!**** EXTRAS **** Maintenance fee covers Water Bill, Windows, Roof, Driveway, Common Area Grass Cutting & Snow Removal, Swimming Pool & Recreation Room. (34579586)",ASHUTOSH KUMAR PANDEY,https://www.realtor.ca/agent/1957047/ashutosh-kumar-pandey-170-robert-speck-pkwy-201-mississauga-ontario-l4z3g1
26120544,W7045012,"$699,990","#10 -180 HOWDEN BLVD|Brampton, Ontario L6S0E6",https://cdn.realtor.ca/listings/TS638380644109970000/reb82/highres/2/w7045012_1.jpg,https://www.realtor.ca/real-estate/26120544/10-180-howden-blvd-brampton-westgate,Single Family,"This Is Absolutely Stunning & Show Stopper Townhouse. You Will Love Embracing Look And Feel Of This Executive Townhouse. Freshly Painted This Beautiful Townhouse Is An End Unit Townhouse In The Row With 2 Bedrooms, 2 Full And A Half Washrooms. All Bedrooms, Living Room & Dining Area Has Large Windows For Ample Sunlight. It is Strategically Located Close to Highways, Close To All Amenities, Steps Away From Bramalea City Centre, Schools, Parks And Public Transit. The Most Amazing Part Is It's Terrace Where You Can Sit And Watch Playing Kids In The Park or Enjoy Scenic Greenery. Also, It Comes With 3 Car Parkings. Two SUV's Can Fit In The Garage & One At The Covered Driveway. There Is A Plenty of Visitor's Parking Available.**** EXTRAS **** Stainless Steel Appliances, Stove, Fridge And Dishwasher. White Stackable Washer And Dryer, Central Air Conditioning, Hardwood Flooring In Living And Dining Room, Blinds, Upgraded Washrooms, Berber Carpet In Bedrooms, 3 Parking Spaces. (33165556)",JAGMOHAN SINGH SABHARWAL,https://www.realtor.ca/agent/2086949/jagmohan-singh-sabharwal-5-b-conestoga-drive-unit-301-brampton-ontario-l6z4n5
26619981,W8140396,"$699,999","#106 -100 DUFAY RD|Brampton, Ontario L7A4A2",https://cdn.realtor.ca/listings/TS638460085230400000/reb82/highres/6/w8140396_1.jpg,https://www.realtor.ca/real-estate/26619981/106-100-dufay-rd-brampton-northwest-brampton,Single Family,"Welcome to 100 Dufay Road ! Absolutely stunning open concept 2 bedrooms & rare 2 FULL washrooms. Ground level stacked town house gives buyer practical & open concept layout. Eliminating stairs in the unit gives the buyer more living space and makes it a perfect option for aging population. Laminate flooring throughout. Dual open balcony, great opportunity for first time buyers or investors. Low maintenance fee. Walking Distance To Parks, Schools, Shops, Public Transit And Mount Pleasant , Go Transit.**** EXTRAS **** Walking Distance To Parks, Schools, Shops, Public Transit And Mount Pleasant , Go Transit. (34760377)",JAIDEV GAIND,https://www.realtor.ca/agent/2080076/jaidev-gaind-5-b-conestoga-drive-unit-301-brampton-ontario-l6z4n5
26600748,W8127320,"$699,999","68 SPADINA RD|Brampton, Ontario L6X4X6",https://cdn.realtor.ca/listings/TS638455089472130000/reb82/highres/0/w8127320_1.jpg,https://www.realtor.ca/real-estate/26600748/68-spadina-rd-brampton-brampton-west,Single Family,"Absolutely STUNNING Townhouse. Attn First Time Buyers, Gorgeous 3 bed 2 Wr Townhouse in desirablelocation, Large N Bright Living Room W Big Windows Overlooking Private Fenced Backyard With Deck,Beautiful Large Eat-In Kitchen, Master With Semi Ensuite, Ground Floor Have An Office/Den., Optionto make washroom on ground floor , Children's Park Aside Backyard, Walking Distance to all Majorstores, Steps To Transit, Top Rated Schools And All Other Amenities, Minutes To 410 And MountPleasant Go Station.**** EXTRAS **** All Elf's. Appliances: Fridge, Stove, Microwave, Dishwasher,(NEW)Washer, Dryer, Hot Water Tank,&Furnace. (34728068)",VINEET ARORA,https://www.realtor.ca/agent/2150520/vineet-arora-8975-mcclaughlin-rd-6-brampton-ontario-l6y0z6
26504368,W8060974,"$699,999","22 HIGHVIEW TR|Brampton, Ontario L6S1P5",https://cdn.realtor.ca/listings/TS638433340206470000/reb82/highres/4/w8060974_1.jpg,https://www.realtor.ca/real-estate/26504368/22-highview-tr-brampton-central-park,Single Family,"Look No Further!! Detached Home close to Bramalea  City Centre. Very Spacious. This Home Features Cathedral Ceiling in Living Area, Spacious Bedrooms and a Huge Backyard. Pot Lights Through out Home. Driveway can Accommodate three Cars. Furnace and A/C  (2021). Excellent Family Neighbourhood With Parks And Walking Trails and all other Amenities.**** EXTRAS **** Fridge, Stove, Washer/Dryer, all Electrical Light Fixtures  and Window Coverings (34565342)",RATTAN BANAIT,https://www.realtor.ca/agent/1945780/rattan-banait-680-rexdale-blvd-unit-202-toronto-ontario-m9w0b5
26612934,W8135780,"$699,999","18 HAVENDALE CRT|Brampton, Ontario L6S2B5",https://cdn.realtor.ca/listings/TS638458540093000000/reb82/highres/0/w8135780_1.jpg,https://www.realtor.ca/real-estate/26612934/18-havendale-crt-brampton-central-park,Single Family,"Look no further!! Don't miss this Gem in the neighbourhood! Location! Location! This beautiful freehold end unit townhome is move-in ready and situated in a desirable neighbourhood. This home features a spacious layout, big sun-dilled windows throughout, family-size eat-in kitchen, 3 generous sized bedrooms and 2 full bathrooms. Close to highly rated schools, activity centre, super stores and an easy commute to work. This home is a must see!!**** EXTRAS **** Close to all major amenities. (34748714)",MANVEER SINGH DHINDSA,https://www.realtor.ca/agent/1985908/manveer-singh-dhindsa-295-queen-street-east-brampton-ontario-l6w3r1
26531914,W8079814,"$705,000","#141 -141 FLEETWOOD CRES|Brampton, Ontario L6T2E6",https://cdn.realtor.ca/listings/TS638440402661530000/reb82/highres/4/w8079814_1.jpg,https://www.realtor.ca/real-estate/26531914/141-141-fleetwood-cres-brampton-southgate,Single Family,"Welcome To A Beautiful 2 Story Townhouse, Open Concept Well Maintained Home, Walk Out To Private Backyard. Close to Schools, Parks, Shoppings, Bramalea City Center, Transits. Lots Of Renovations Were Done At Comples. New Floors (2020), Newer Fridge (2020), Air Condition (2020), Furnace With Humidifier (2020), Gazebo, All Newer Blinders (2020). (34611728)",THOMAS CHUNG,https://www.realtor.ca/agent/1471448/thomas-chung-5215-finch-ave-e-unit-203-toronto-ontario-m1s0c2
26449998,W8023802,"$719,000","#40 -6433 CHARING DR|Mississauga, Ontario L5N1L5",https://cdn.realtor.ca/listings/TS638418075755630000/reb82/highres/2/w8023802_1.jpg,https://www.realtor.ca/real-estate/26449998/40-6433-charing-dr-mississauga-streetsville,Single Family,"Wow! LOCATION!!! Welcome to this 3 Bedroom & 2 Bathroom Condo Townhouse located in vibrant Streetsville. Welcoming open concept Living Space with Hardwood Floors on main level. Walk out to fenced yard from Dining area. Bright kitchen w/Stainless Steel Appliances. Finished Basement with laminate flooring. Stainless Steel Appliances (2019), Washer & Dryer (2022), High Efficiency Furnace, AC, Air Cleaner, Humidifier & Hot Water (2022) New HD\ WIFI T-stat (2022). Excellent Location: close to schools, parks, community centre. Easy access to all major highways. Minutes away from downtown Streetsville & Credit Valley Hospital.**** EXTRAS **** Amenities include Swimming Pool & Party Room. Maintenance Fees Include Water, Cable TV & Internet, Snow removal & Lawn Maintenance. All ELFS, All window coverings. (34473800)",EDITH K DA COSTA,https://www.realtor.ca/agent/1911610/edith-k-da-costa-9411-jane-street-vaughan-ontario-l6a4j3
26510079,W8064788,"$720,000","#304 -65 YORKLAND BLVD|Brampton, Ontario L6P4M5",https://cdn.realtor.ca/listings/TS638434347858800000/reb82/highres/8/w8064788_1.jpg,https://www.realtor.ca/real-estate/26510079/304-65-yorkland-blvd-brampton-goreway-drive-corridor,Single Family,"Step into this recently revitalized 2 bed, 2 bath condo! The open layout enhances a bright, airy atmosphere, showcasing fresh kitchen cabinets, stylish backsplash and sleek quartz countertops (2023). The foyer features two closets and inviting entrance. Conveniently situated near highways, transit and neighbouring cities! Two (2) Parking Spots!! (Additional maintenance fee for second parking spot is $61.48)**** EXTRAS **** **Includes 2 Parking Spots*** (34574867)",SARAH WATSON,https://www.realtor.ca/agent/1865136/sarah-watson-1087-meyerside-dr-16-mississauga-ontario-l5t1m5
26592507,W8121406,"$724,900","80 DARRAS CRT|Brampton, Ontario L6T1W7",https://cdn.realtor.ca/listings/TS638454003459370000/reb82/highres/6/w8121406_1.jpg,https://www.realtor.ca/real-estate/26592507/80-darras-crt-brampton-southgate,Single Family,"Welcome to this stunning fully renovated 3-storey condo town nestled in the heart of Brampton. Boasting 4 bedrooms, 2 washrooms, and abasement level for recreation, this home offers ample space for comfortable living. Enjoy the warm seasons in a private backyard overlooking a picturesque park, perfect for relaxing or entertaining. The dining space seamlessly connects to a modern kitchen featuring quartz countertops,stylish backsplash, and stainless-steel appliances. With laminate fooring throughout and recessed pot lighting in the ceilings, this home exudes contemporary charm. Park comfortably with a single car garage and spacious driveway.With minutes to all amenities including grocery stores,entertainment venues, top-rated schools, parks, transit, and shops, this Townhome offers the ideal combination of convenience, luxury living and provides the perfect backdrop for your lifestyle needs.**** EXTRAS **** Fridge, Stove, Microwave, Dishwasher, All Elfs, Nest Thermostat, All Window Coverings (34713913)",ATIF HUSSAIN,https://www.realtor.ca/agent/2024218/atif-hussain-8-sampson-mews-suite-201-toronto-ontario-m3c0h5
26584615,W8115818,"$728,000","85 ASHTON CRES|Brampton, Ontario L6S3J9",https://cdn.realtor.ca/listings/TS638453404000400000/reb82/highres/8/w8115818_1.jpg,https://www.realtor.ca/real-estate/26584615/85-ashton-cres-brampton-central-park,Single Family,"WOW!! Bring your fussiest buyers. Beautifully renovated & cared for and it backs on to a greenbelt. Main floor has garage access to front hall ,MFFR w/ w/o to fenced yard, 2 pcs washroom, laundry & furnace room. Middle level has LR w/ study alcove, nice size DR [Laminate floors] & renovated eat in kitchen across the back of this home, granite counters, ceramic floors & backsplash, S/S Appliances & side by side freezer & fridge, window at sink o/l parkette. Eating has BI [floor & ceiling & wall to wall] Cabinets. Huge primary bdrm w/ great size closet, 2nd & 3 rd bdrms also have laminate floors , main bath is renovated w/ceramics/glass decorative tiles, great size vanity.**** EXTRAS **** Furnace 2013, C/Air 2021, Owned hot water 2022, new main bathroom toilet 2024 (34700433)",DEBBIE A. WILDING,https://www.realtor.ca/agent/1406756/debbie-a-wilding-295-queen-street-east-brampton-ontario-l6w3r1
26584986,40549853,"$728,000","85 ASHTON Crescent|Brampton, Ontario L6S3J9",https://cdn.realtor.ca/listings/TS638453407297170000/reb85/highres/3/40549853_1.jpg,https://www.realtor.ca/real-estate/26584986/85-ashton-crescent-brampton,Single Family,"WOW!! Bring your fussiest buyers. Beautifully renovated & cared for and it backs on to a greenbelt. Main floor has garage access to front hall ,MFFR w/ w/o to fenced yard, 2 pcs washroom, laundry & furnace room. Middle level has LR w/ study alcove, nice size DR [Laminate floors] & renovated eat in kitchen across the back of this home, granite counters, ceramic floors & backsplash, S/S Appliances & side by side freezer & fridge, window at sink o/l parkette. Eating has BI [floor & ceiling & wall to wall] Cabinets. Huge primary bdrm w/ great size closet, 2nd & 3 rd bdrms also have laminate floors , main bath is renovated w/ceramics/glass decorative tiles, great size vanity. (67134839)",Alison Wilding,https://www.realtor.ca/agent/2098983/alison-wilding-295-queen-street-east-m-brampton-ontario-l6w3r1
26539811,W8084554,"$729,000","#308 -35 KINGSBRIDGE GARDEN CIRC|Mississauga, Ontario L5R3Z5",https://cdn.realtor.ca/listings/TS638441980128430000/reb82/highres/4/w8084554_1.jpg,https://www.realtor.ca/real-estate/26539811/308-35-kingsbridge-garden-circ-mississauga-hurontario,Single Family,"Welcome To Skymark West! An Architectural Triumph In The Heart Of Mississauga. Gorgeous Renovated Unit Just Shy Of 1,000 Sqft. Kitchen (2023) W/Stainless Steel Appliances (2023), Quartz Counter (2023), Porcelain Floor In Kitchen (2023), Laminate Floors (2023), Popcorn Ceiling Removed (2023), Bathroom Vanity And Toilet (2024), California Shutters, Central Vac, And Professionally Painted. Watch The Beautiful Morning Sunrise From The Private Balcony. No Other Building In Mississauga Like This One! The Skymark Club Comes W/24Hr Concierge, Indoor Pool, Whirl Pool, Bowling Alley, Tennis Court, BBQ Terrace, Party Room, Library And The List Goes On. Within Walking Distance To Shopping, TTC, School, Park, Minutes To Hwy 403 W/Quick Access To 401/QEW. Close Proximity To Go Station, Square One Shopping Mall And New LRT Underway Making Commuting Quick And Easy! This Location Has It All. Enjoy Luxury Living At Its Best. Nothing To Do But Pack Your Bags And Move In.**** EXTRAS **** All Electric Light Fixtures, Fridge, Stove, Built-In-Microwave, Built-In-Dishwasher, Washer, Dryer, California Shutters, Central Vac, And Window Coverings. (34624365)",INES NOCERA,https://www.realtor.ca/agent/1416597/ines-nocera-3391-bloor-st-w-6-7-toronto-ontario-m8x1g3
26525648,W8075480,"$729,900","#19 -7560 GOREWAY DR|Mississauga, Ontario L4T2V2",https://cdn.realtor.ca/listings/TS638437659368230000/reb82/highres/0/w8075480_1.jpg,https://www.realtor.ca/real-estate/26525648/19-7560-goreway-dr-mississauga-malton,Single Family,"Stunningly maintained, this 3-bedroom townhouse boasts a spacious layout complemented with huge family size kitchen, fresh paint, and new floors. The finished basement, featuring a 3 Pcs washroom, adds versatility and charm. With a spotless interior and an open concept design, it's a move-in-ready gem ideal for first-time buyers or savvy investors. Conveniently located within walking distance to schools, bus stops, parks, shopping centers, and more, this opportunity won't linger. (34601128)",HARP GREWAL,https://www.realtor.ca/agent/1890661/harp-grewal
26586905,W8117362,"$729,900","#97 -900 CENTRAL PARK DR|Brampton, Ontario L6S3J6",https://cdn.realtor.ca/listings/TS638452851003030000/reb82/highres/2/w8117362_1.jpg,https://www.realtor.ca/real-estate/26586905/97-900-central-park-dr-brampton-northgate,Single Family,"Attention All First Time Home Buyers & Investors! This immaculately kept 2-Storey Townhome Will Bring Your Search To A Halt! Featuring 3 Bedrooms On The Upper Floor, An Additional Bedroom In The Basement & A Washroom On Each Level, This Unit Is Perfect For A Growing Family Or Investors. Very Practical Layout With An Abundance Of Natural Light Throughout The Home. Kitchen Features An Updated Backsplash & Countertops. Updated Bathrooms. Windows & Roof Also Renovated (2021). Walk Out To The Large Patio/Yard From The Kitchen Which Is Perfect For The Kids To Play, BBQs, Entertaining & Relaxing. Basement Fully Finished With Spacious Bedroom & Full Washroom. High Speed Internet, Cable, Water, Building Insurance, Snow Removal, & Grass Cutting Included In Maintenance Fee! This Unit Is A Must-See & Move In Ready! Do Not Miss The Opportunity To Call This Your Home!**** EXTRAS **** Excellent Location!  Minutes From Bramalea City Centre, Shoppers Drug Mart, Multiple Schools, Public Transit, Chingacousy Park, Brampton Library, Places Of Worship, Dry Cleaner, Restaurants, Walking Trails, Hwy 410, Shopping & So Much More! (34704267)",SAMIR SHARDA,https://www.realtor.ca/agent/2182290/samir-sharda-5-b-conestoga-drive-unit-301-brampton-ontario-l6z4n5
26614192,W8136664,"$729,999","#4 -3525 BRANDON GATE DR|Mississauga, Ontario L4T3M3",https://cdn.realtor.ca/listings/TS638458683577770000/reb82/highres/4/w8136664_1.jpg,https://www.realtor.ca/real-estate/26614192/4-3525-brandon-gate-dr-mississauga-malton,Single Family,"Welcome to this newly renovated 2-storey townhouse, ideally situated in the sought-after neighborhood of Malton, Mississauga. This bright home features a beautiful layout with 3+1 bedrooms and 3 bathrooms, providing both space and comfort. The basement includes a second kitchen, offering flexibility for a potential nanny or in-law suite. Nestled in a family-friendly neighborhood, this residence is strategically located for easy access to the city's transportation system and shopping mall. The fridge on the main level and the washer in the basement are both under one year old. Don't miss this fantastic opportunity; schedule a viewing today and envision the possibilities of calling this place your home. (34750856)",IKE ANSELM OKEREKE,https://www.realtor.ca/agent/1932387/ike-anselm-okereke-345-steeles-ave-east-suite-b-milton-ontario-l9t3g6
26626328,W8144192,"$734,880","#5 -7406 DARCEL AVE|Mississauga, Ontario L4T2X7",https://cdn.realtor.ca/listings/TS638460988549700000/reb82/highres/2/w8144192_1.jpg,https://www.realtor.ca/real-estate/26626328/5-7406-darcel-ave-mississauga-malton,Single Family,"Attn First-Time Home Buyers Located In The Heart Of Malton, Well Kept 3 Bedroom 2 Bath Townhouse -Vinyl / Laminate and Hardwood Floor throughout. Spacious Eat-In Kitchen with Ceramic Floor and walk out to Spacious yard, Large Living room with Bay window and Hardwood Floor, 3 Large Bedrooms with Lots of Closet space. Partial finished basement, Lower Level Laundry, Large Single car Garage and More. Steps To Shopping Mall, School, Place Of Worship, Public Transit**** EXTRAS **** All Existing Appliances AS IS Condition. Furnace Water Heater And A/C Unit On Rental Agreement @ $160.00 Per Month. Landlord Willing To Buy Out Furnace And A/C (34770520)",NICK PANARESE,https://www.realtor.ca/agent/1476115/nick-panarese-5055-plantation-place-c-mississauga-ontario-l5m6j3
26619174,W8140020,"$735,900","#903 -10 ALL NATIONS DR|Brampton, Ontario L7A0H8",https://cdn.realtor.ca/listings/TS638459547586970000/reb82/highres/0/w8140020_1.jpg,https://www.realtor.ca/real-estate/26619174/903-10-all-nations-dr-brampton-bram-west,Single Family,"Welcome to Daniels Low Carbon Community MPV2.  Offered is a brand new pre-construction two bedroom, two bathroom unit located in the Mount Pleasant Village.  Short distance to the Mount Pleasant GO station, large retailers anchored throughout the neighborhood and local schools.  Building Amenities include, Gym, circular economy hub, Kids' Club, theater room, co-working space with Wi-Fi, indoor party room, outdoor eating area with BBQs, pet washing station and much more totaling over 15,000 Sq.Ft. of indoor + outdoor amenities.  Attractive deposit structure and great incentives. (34759194)",WILLIAM JUN-WEI LE,https://www.realtor.ca/agent/1970087/william-jun-wei-le-130-queens-quay-e-west-tower-8th-flr-toronto-ontario-m5a0p6
26608607,W8132788,"$739,000","#1907 -5025 FOUR SPRINGS AVE|Mississauga, Ontario L5R0G5",https://cdn.realtor.ca/listings/TS638457747692070000/reb82/highres/8/w8132788_1.jpg,https://www.realtor.ca/real-estate/26608607/1907-5025-four-springs-ave-mississauga-hurontario,Single Family,"Rarely Offered Bright & Beautiful Corner Quiet West Facing Balcony With Stunning Views! Suite W/ Gorgeous Unobstructed City + Lake Views In The Executive Amber Towers! 9Ft Ceilings & Wall To Wall Windows Add Tons Of Natural Light & The Functional Split Floor Plan Has A Great Work From Home Space In The Open Concept Den. Stylishly Finished W/Granite Counters, Grey Laminate Floors & Natural Paint. Everything You Need On Your Doorstep- Walk To Grocery Stores, Restaurants, Transit, Mins From Sq. 1!**** EXTRAS **** 1 Parking 1 Locker. Fantastic Building Amenities Include Amenities include: 24-hr Concierge, Gym, Games Room, Guest Suites, Indoor Pool, Hot tub, Sauna, Party Room, Kids play area, Rooftop Patio, Theatre Room (34741395)",FARHAN M SYED,https://www.realtor.ca/agent/1907326/farhan-m-syed-1140-burnhamthorpe-rd-w-141-a-mississauga-ontario-l5c4e9
26383014,W7375868,"$739,000","#79 -200 VETERANS DR|Brampton, Ontario L7A4S6",https://realtor.ca/images/common/listingplaceholder-highres.jpg,https://www.realtor.ca/real-estate/26383014/79-200-veterans-dr-brampton-northwest-brampton,Single Family,"Modern European-Style Spacious 3Bdrm + 3Bath Condo-Townhouse Situated Near Mount Pleasant Go. Beautifully Well Maintained With Broadloom, Oak Stairs, W/O To Balcony & Patio. Great Room W/Living, Huge Kitchen & Eat-In Breakfast Area. 2 Parking Spots. ** Lower Bungalow Unit That Has Easy Access To Home Through Garage***Huge Windows & Eat In Area. Perfect For Small- Family, First-Time Home Buyers & Investors. Dont Miss It**** EXTRAS **** Fridge /Stove, /Dishwasher; Stacked Washer & Dryer, Curtains & Rods, Hwt & Ac Rentals (33758882)",GURPREET GHUMAN,https://www.realtor.ca/agent/1926577/gurpreet-ghuman-102-23-westmore-drive-toronto-ontario-m9v3y7
26534198,W8081060,"$739,900","#203 -180 VETERANS DR|Brampton, Ontario L7A5G7",https://cdn.realtor.ca/listings/TS638440754804630000/reb82/highres/0/w8081060_1.jpg,https://www.realtor.ca/real-estate/26534198/203-180-veterans-dr-brampton-northwest-brampton,Single Family,"Wow..!! An Absolute Stunner.!! A Must see Modern and Ultraluxury Condo living. This move in ready Bright & Spacious home has 3BR and 2 Full WR. A corner unit feels like a bungalow, with a wrap around balcony offering over 1,245 sqrft living space with stunning Unobstructed views from East, South & West exposures. The unit comes with a large locker and a parking spot to park 2 cars (tandem)! This 3 Yr old condo showcases functional layout with open concept living / dinning and kitchen complete with a large waterfall quartz countertop island, S/S appliances and modern cabinetry! Closet in each BR. Common WR is spacious & wheelchair accessible. Immaculately built and maintained boutique condo equipped with UG parking, E-charging station, elegant lobby, Gym facility, modern and beautifully designed party rooms. A very quiet unique neighbourhood close to 100 acre sandalwood park, Mnt Pleasant Go Station, across the street from grocery & banking it is a must see show stopper!**** EXTRAS **** All Existing Modern Designer collection Window Coverings (8K Value), All ELFs and Existing Appliances (34615258)",PARESH KHAMAR,https://www.realtor.ca/agent/1997552/paresh-khamar-55-lebovic-ave-c115-toronto-ontario-m1l0h2
26495606,W8054904,"$739,999","#82 -7500 GOREWAY DR|Mississauga, Ontario L4T3C7",https://cdn.realtor.ca/listings/TS638430027610430000/reb82/highres/4/w8054904_1.jpg,https://www.realtor.ca/real-estate/26495606/82-7500-goreway-dr-mississauga-malton,Single Family,"Location!Location!Location! Welcome to This Beautifully Well Kept 3 Bedroom Townhouse in the Highly Sought After Neighbourhood of Malton. Home Features Large Living and Good Sized Dining Room. Large kitchen w/ Stainless Steel Appliances & Granite Countertops. Walkout to your fully fenced private backyard. Upstairs Features 3 Good sized Bedrooms and updated bathroom. Lower Level features recreation room with additional storage area and walkout to your private garage. Close Proximity to Highways, Public Transit, Go, Westwood Mall, Schools, Library, Airport, Park, Comm. Centre. (34550510)",ABDOOL SAIF SAHEED,https://www.realtor.ca/agent/2088209/abdool-saif-saheed-4300-steeles-ave-w-26-vaughan-ontario-l4l4c2
26623710,W8142900,"$748,888","97 ROYAL SALISBURY WAY|Brampton, Ontario L6V3J3",https://cdn.realtor.ca/listings/TS638460340581830000/reb82/highres/0/w8142900_1.jpg,https://www.realtor.ca/real-estate/26623710/97-royal-salisbury-way-brampton-madoc,Single Family,"Welcome to your 97 Royal Salisbury Way townhouse nestled in a serene part of Brampton! This beautiful 3 bedroom 3 bath end unit comes with finished basement. The main level features a chic and functional kitchen with sleek countertops, built in appliances and ample storage space. The adjoining living and dining areas provide a seamless flow, ideal for both relaxing evenings and entertaining guests. (34766610)",VANZUL MONGA,https://www.realtor.ca/agent/2070832/vanzul-monga-8321-kennedy-rd-21-22-markham-ontario-l3r5n4
26551039,W8092786,"$749,000","22 CORBY CRES|Brampton, Ontario L6Y1H1",https://cdn.realtor.ca/listings/TS638445436333170000/reb82/highres/6/w8092786_1.jpg,https://www.realtor.ca/real-estate/26551039/22-corby-cres-brampton-brampton-south,Single Family,"Perfect starter home!  Affordable charming 3-bedroom 2 bath home.  All brick semi located in family centered area of Brampton.  Close to schools, downtown, Go, shopping.  The upper level of the home offers 3 bedrooms with hardwood floors , 4 piece bath and storage.  The entrance of the home leads into a living room / dining room combination.  The kitchen has a walkout to a large deck with a deep lot.  Basement offers a large tv room, 3pce bath, storage and a shop.**** EXTRAS **** Lots of parking in the driveway. Insultation on part of the outside walls and roof has newer shingles. (34643825)",JAN LINDSAY,https://www.realtor.ca/agent/1415434/jan-lindsay-295-queen-street-east-brampton-ontario-l6w3r1
26239932,W7267392,"$749,000","#90 -200 VETERANS DR|Brampton, Ontario L7A0B5",https://cdn.realtor.ca/listings/TS638345213991170000/reb82/highres/2/w7267392_1.jpg,https://www.realtor.ca/real-estate/26239932/90-200-veterans-dr-brampton-brampton-north,Single Family,"!!!Gorgeous!!! Stacked Townhouse With 3 Bedrooms/ 2.5 Washrooms & 1 Car Garage. Substantial Living Space Perfect For A Family W/O To Balcony. 2 Car Parkings. Attached Garage. Beautifully Open Concept & Organized Kitchen With S/S Appliances. Pot Lights, Oak Stairs, And Upgrades Are Available Throughout. Architected To Allow Abundant Natural Light. Close To A Plethora Of Amenities And Is Convenient To Brampton Transit And Brampton Go, Shopping,Schools And Creditview Playground.**** EXTRAS **** Fridge, Stove, Dishwasher, Washer, Dryer, Furnace, Central A/C, All Elfs, All Existing Window Coverings And Blinds, Washroom Mirrors, Built-In Microwave, Carbon Monoxide Detector, Smoke Detector. (33507324)",BALJIT SAHI,https://www.realtor.ca/agent/1959709/baljit-sahi
26616861,W8135094,"$749,000","19 HAZELGLEN CRT|Brampton, Ontario L6S1N7",https://cdn.realtor.ca/listings/TS638459332633300000/reb82/highres/4/w8135094_1.jpg,https://www.realtor.ca/real-estate/26616861/19-hazelglen-crt-brampton-central-park,Single Family,"Welcome to this gorgeous fully upgraded turn key home nestled in the heart of the Peel. A must see! Located on a quiet court facing east with 130k of love poured into this home. Featuring a stunning new Kitchen with Gallery appliances, a powered island with seating up to 6 and a bright family area, you enter to a beautiful open space to connect and relax after a long day. The lower level is finished and offers a ton of flexibility. Use as 2 additional bedrooms, or a combo of a bedroom and a massive family room. Additionally there is work from home possibility with an office space and an additional sitting area or games area. Outside enjoy the upcoming summer days on the deck or in your private fenced yard. All systems updated included forced air gas system, newer owned hot water tank, new roof, new windows and doors, updated electric panel, new gorgeous bathrooms, LED pot lights throughout. Located steps to transit, Bramalea City Centre, Chinguacousy Park, Groceries, Community Centre.**** EXTRAS **** Second Fridge in Basement (34751955)",DESMOND CAISSIE,https://www.realtor.ca/agent/2038433/desmond-caissie-4711-yonge-st-unit-c-10fl-toronto-ontario-m2n6k8
